Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:30,2018-03-29 15:17:31,1.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:31,2018-03-29 15:17:31,0.055s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:31,2018-03-29 15:17:32,1.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:17:32,2018-03-29 15:17:32,0.367s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:32,2018-03-29 15:17:34,2.003s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:34,2018-03-29 15:17:34,0.054s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:34,2018-03-29 15:17:35,1.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:35,2018-03-29 15:17:35,0.051s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:35,2018-03-29 15:17:36,1.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:17:36,2018-03-29 15:17:37,0.372s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:37,2018-03-29 15:17:39,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:39,2018-03-29 15:17:39,0.030s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:39,2018-03-29 15:17:40,1.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:40,2018-03-29 15:17:40,0.031s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:40,2018-03-29 15:17:41,1.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:17:41,2018-03-29 15:17:41,0.328s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:41,2018-03-29 15:17:43,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:43,2018-03-29 15:17:43,0.069s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:43,2018-03-29 15:17:44,1.002s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:44,2018-03-29 15:17:44,0.029s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:44,2018-03-29 15:17:45,1.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:17:45,2018-03-29 15:17:45,0.321s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:45,2018-03-29 15:17:47,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:47,2018-03-29 15:17:48,0.039s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:48,2018-03-29 15:17:49,1.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:49,2018-03-29 15:17:49,0.052s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:49,2018-03-29 15:17:50,1.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:17:50,2018-03-29 15:17:50,0.327s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:50,2018-03-29 15:17:52,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:52,2018-03-29 15:17:52,0.052s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:52,2018-03-29 15:17:53,1.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:53,2018-03-29 15:17:53,0.041s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:53,2018-03-29 15:17:54,1.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:17:54,2018-03-29 15:17:54,0.355s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:54,2018-03-29 15:17:56,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:56,2018-03-29 15:17:56,0.053s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:56,2018-03-29 15:17:57,1.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:17:57,2018-03-29 15:17:57,0.052s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:57,2018-03-29 15:17:58,1.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:17:58,2018-03-29 15:17:59,0.362s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:17:59,2018-03-29 15:18:01,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:18:01,2018-03-29 15:18:01,0.032s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:01,2018-03-29 15:18:02,1.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:18:02,2018-03-29 15:18:02,0.050s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:02,2018-03-29 15:18:03,1.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:03,2018-03-29 15:18:03,0.329s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:03,2018-03-29 15:18:05,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:05,2018-03-29 15:18:06,0.312s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:06,2018-03-29 15:18:11,5.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:18:11,2018-03-29 15:18:11,0.024s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:11,2018-03-29 15:18:12,1.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:12,2018-03-29 15:18:12,0.318s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:12,2018-03-29 15:18:14,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:18:14,2018-03-29 15:18:14,0.067s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:14,2018-03-29 15:18:15,1.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:15,2018-03-29 15:18:16,1.240s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:16,2018-03-29 15:18:18,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:18,2018-03-29 15:18:18,0.091s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:18,2018-03-29 15:18:20,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:20,2018-03-29 15:18:20,0.084s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:20,2018-03-29 15:18:22,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:22,2018-03-29 15:18:22,0.087s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:22,2018-03-29 15:18:24,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:24,2018-03-29 15:18:25,0.405s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:25,2018-03-29 15:18:27,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:27,2018-03-29 15:18:28,1.238s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:28,2018-03-29 15:18:30,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:18:30,2018-03-29 15:18:30,0.067s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:30,2018-03-29 15:18:31,1.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:31,2018-03-29 15:18:32,0.418s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:32,2018-03-29 15:18:34,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:34,2018-03-29 15:18:34,0.304s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:34,2018-03-29 15:18:37,3.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:37,2018-03-29 15:18:38,0.614s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:38,2018-03-29 15:18:43,5.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:43,2018-03-29 15:18:43,0.374s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:43,2018-03-29 15:18:45,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:18:45,2018-03-29 15:18:45,0.068s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:45,2018-03-29 15:18:46,1.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:46,2018-03-29 15:18:46,0.412s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:46,2018-03-29 15:18:48,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:48,2018-03-29 15:18:48,0.071s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:48,2018-03-29 15:18:50,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:50,2018-03-29 15:18:51,0.152s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:51,2018-03-29 15:18:56,5.002s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:18:56,2018-03-29 15:18:56,0.068s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:56,2018-03-29 15:18:57,1.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:57,2018-03-29 15:18:57,0.649s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:57,2018-03-29 15:18:59,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:18:59,2018-03-29 15:18:59,0.101s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:18:59,2018-03-29 15:19:02,3.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:02,2018-03-29 15:19:03,0.289s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:03,2018-03-29 15:19:08,5.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:08,2018-03-29 15:19:08,0.426s,PASSED
,,,,,,
Test Cases/Logging Out,Chrome 65.0.3325.181,Logging out of the US Lead Gen Reporting Tool,2018-03-29 15:19:08,2018-03-29 15:19:10,1.446s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-29 15:19:08,2018-03-29 15:19:08,0.000s,NOT_RUN
navigateToUrl,Chrome 65.0.3325.181,,2018-03-29 15:19:08,2018-03-29 15:19:08,0.000s,NOT_RUN
maximizeWindow,Chrome 65.0.3325.181,,2018-03-29 15:19:08,2018-03-29 15:19:08,0.001s,NOT_RUN
