Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Firefox 57.0,,2018-04-02 11:31:47,2018-04-02 11:31:49,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:31:49,2018-04-02 11:31:49,0.170s,PASSED
delay,Firefox 57.0,,2018-04-02 11:31:49,2018-04-02 11:31:51,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:31:51,2018-04-02 11:31:52,0.494s,PASSED
delay,Firefox 57.0,,2018-04-02 11:31:52,2018-04-02 11:31:54,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:31:54,2018-04-02 11:31:54,0.118s,PASSED
click,Firefox 57.0,,2018-04-02 11:31:54,2018-04-02 11:31:54,0.485s,PASSED
delay,Firefox 57.0,,2018-04-02 11:31:54,2018-04-02 11:31:56,2.000s,PASSED
setText,Firefox 57.0,,2018-04-02 11:31:56,2018-04-02 11:31:56,0.051s,PASSED
setText,Firefox 57.0,,2018-04-02 11:31:56,2018-04-02 11:31:56,0.033s,PASSED
delay,Firefox 57.0,,2018-04-02 11:31:56,2018-04-02 11:31:58,2.017s,PASSED
click,Firefox 57.0,,2018-04-02 11:31:58,2018-04-02 11:31:59,0.562s,PASSED
delay,Firefox 57.0,,2018-04-02 11:31:59,2018-04-02 11:32:01,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:32:01,2018-04-02 11:32:01,0.136s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:01,2018-04-02 11:32:03,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:03,2018-04-02 11:32:03,0.491s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:03,2018-04-02 11:32:05,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:32:05,2018-04-02 11:32:06,0.117s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:06,2018-04-02 11:32:06,0.496s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:06,2018-04-02 11:32:08,2.000s,PASSED
setText,Firefox 57.0,,2018-04-02 11:32:08,2018-04-02 11:32:08,0.051s,PASSED
setText,Firefox 57.0,,2018-04-02 11:32:08,2018-04-02 11:32:08,0.049s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:08,2018-04-02 11:32:10,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:10,2018-04-02 11:32:11,0.540s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:11,2018-04-02 11:32:13,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:32:13,2018-04-02 11:32:13,0.135s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:13,2018-04-02 11:32:15,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:15,2018-04-02 11:32:15,0.496s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:15,2018-04-02 11:32:17,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:32:17,2018-04-02 11:32:17,0.115s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:17,2018-04-02 11:32:18,0.528s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:18,2018-04-02 11:32:20,2.000s,PASSED
setText,Firefox 57.0,,2018-04-02 11:32:20,2018-04-02 11:32:20,0.051s,PASSED
setText,Firefox 57.0,,2018-04-02 11:32:20,2018-04-02 11:32:20,0.032s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:20,2018-04-02 11:32:22,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:22,2018-04-02 11:32:23,0.570s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:23,2018-04-02 11:32:25,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:32:25,2018-04-02 11:32:25,0.117s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:25,2018-04-02 11:32:27,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:27,2018-04-02 11:32:27,0.482s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:27,2018-04-02 11:32:29,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:32:29,2018-04-02 11:32:29,0.117s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:29,2018-04-02 11:32:30,0.498s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:30,2018-04-02 11:32:32,2.001s,PASSED
setText,Firefox 57.0,,2018-04-02 11:32:32,2018-04-02 11:32:32,0.066s,PASSED
setText,Firefox 57.0,,2018-04-02 11:32:32,2018-04-02 11:32:32,0.033s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:32,2018-04-02 11:32:34,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:34,2018-04-02 11:32:35,1.116s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:35,2018-04-02 11:32:37,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:32:37,2018-04-02 11:32:37,0.117s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:37,2018-04-02 11:32:39,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:39,2018-04-02 11:32:40,0.470s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:40,2018-04-02 11:32:42,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:32:42,2018-04-02 11:32:42,0.565s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:42,2018-04-02 11:32:43,0.506s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:43,2018-04-02 11:32:45,2.000s,PASSED
setText,Firefox 57.0,,2018-04-02 11:32:45,2018-04-02 11:32:45,0.051s,PASSED
setText,Firefox 57.0,,2018-04-02 11:32:45,2018-04-02 11:32:45,0.032s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:45,2018-04-02 11:32:47,2.017s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:47,2018-04-02 11:32:47,0.559s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:47,2018-04-02 11:32:49,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:32:49,2018-04-02 11:32:49,0.118s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:49,2018-04-02 11:32:51,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:51,2018-04-02 11:32:53,1.061s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:53,2018-04-02 11:32:55,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:32:55,2018-04-02 11:32:55,0.118s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:55,2018-04-02 11:32:55,0.483s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:55,2018-04-02 11:32:57,2.001s,PASSED
setText,Firefox 57.0,,2018-04-02 11:32:57,2018-04-02 11:32:57,0.050s,PASSED
setText,Firefox 57.0,,2018-04-02 11:32:57,2018-04-02 11:32:57,0.033s,PASSED
delay,Firefox 57.0,,2018-04-02 11:32:57,2018-04-02 11:32:59,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:32:59,2018-04-02 11:33:00,0.553s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:00,2018-04-02 11:33:02,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:33:02,2018-04-02 11:33:02,0.150s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:02,2018-04-02 11:33:04,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:04,2018-04-02 11:33:04,0.532s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:04,2018-04-02 11:33:06,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:33:06,2018-04-02 11:33:07,0.133s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:07,2018-04-02 11:33:07,0.498s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:07,2018-04-02 11:33:09,2.001s,PASSED
setText,Firefox 57.0,,2018-04-02 11:33:09,2018-04-02 11:33:09,0.051s,PASSED
setText,Firefox 57.0,,2018-04-02 11:33:09,2018-04-02 11:33:09,0.032s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:09,2018-04-02 11:33:11,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:11,2018-04-02 11:33:12,0.568s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:12,2018-04-02 11:33:14,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:33:14,2018-04-02 11:33:14,0.138s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:14,2018-04-02 11:33:16,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:16,2018-04-02 11:33:16,0.506s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:16,2018-04-02 11:33:18,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:33:18,2018-04-02 11:33:19,0.133s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:19,2018-04-02 11:33:19,0.488s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:19,2018-04-02 11:33:21,2.001s,PASSED
setText,Firefox 57.0,,2018-04-02 11:33:21,2018-04-02 11:33:21,0.035s,PASSED
setText,Firefox 57.0,,2018-04-02 11:33:21,2018-04-02 11:33:21,0.048s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:21,2018-04-02 11:33:23,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:23,2018-04-02 11:33:24,0.575s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:24,2018-04-02 11:33:26,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:33:26,2018-04-02 11:33:26,0.149s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:26,2018-04-02 11:33:28,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:28,2018-04-02 11:33:28,0.498s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:28,2018-04-02 11:33:30,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:33:30,2018-04-02 11:33:30,0.133s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:30,2018-04-02 11:33:31,0.537s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:31,2018-04-02 11:33:33,2.000s,PASSED
setText,Firefox 57.0,,2018-04-02 11:33:33,2018-04-02 11:33:33,0.036s,PASSED
setText,Firefox 57.0,,2018-04-02 11:33:33,2018-04-02 11:33:33,0.047s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:33,2018-04-02 11:33:35,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:35,2018-04-02 11:33:36,0.546s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:36,2018-04-02 11:33:38,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:33:38,2018-04-02 11:33:38,0.134s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:38,2018-04-02 11:33:40,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:40,2018-04-02 11:33:40,0.495s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:40,2018-04-02 11:33:42,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:33:42,2018-04-02 11:33:43,0.875s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:43,2018-04-02 11:33:44,0.509s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:44,2018-04-02 11:33:46,2.002s,PASSED
setText,Firefox 57.0,,2018-04-02 11:33:46,2018-04-02 11:33:46,0.051s,PASSED
setText,Firefox 57.0,,2018-04-02 11:33:46,2018-04-02 11:33:46,0.032s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:46,2018-04-02 11:33:48,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:48,2018-04-02 11:33:48,0.657s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:48,2018-04-02 11:33:50,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:33:50,2018-04-02 11:33:51,0.131s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:51,2018-04-02 11:33:53,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:53,2018-04-02 11:33:53,0.501s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:53,2018-04-02 11:33:55,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:33:55,2018-04-02 11:33:55,0.132s,PASSED
click,Firefox 57.0,,2018-04-02 11:33:55,2018-04-02 11:33:56,0.491s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:56,2018-04-02 11:33:58,2.002s,PASSED
setText,Firefox 57.0,,2018-04-02 11:33:58,2018-04-02 11:33:58,0.070s,PASSED
setText,Firefox 57.0,,2018-04-02 11:33:58,2018-04-02 11:33:58,0.049s,PASSED
delay,Firefox 57.0,,2018-04-02 11:33:58,2018-04-02 11:34:00,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:00,2018-04-02 11:34:00,0.587s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:00,2018-04-02 11:34:02,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:34:02,2018-04-02 11:34:03,0.133s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:03,2018-04-02 11:34:05,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:05,2018-04-02 11:34:05,0.556s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:05,2018-04-02 11:34:07,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:34:07,2018-04-02 11:34:07,0.133s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:07,2018-04-02 11:34:08,0.501s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:08,2018-04-02 11:34:10,2.002s,PASSED
setText,Firefox 57.0,,2018-04-02 11:34:10,2018-04-02 11:34:10,0.050s,PASSED
setText,Firefox 57.0,,2018-04-02 11:34:10,2018-04-02 11:34:10,0.033s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:10,2018-04-02 11:34:12,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:12,2018-04-02 11:34:12,0.577s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:12,2018-04-02 11:34:14,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:34:14,2018-04-02 11:34:14,0.133s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:14,2018-04-02 11:34:16,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:16,2018-04-02 11:34:17,0.490s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:17,2018-04-02 11:34:19,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:34:19,2018-04-02 11:34:19,0.132s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:19,2018-04-02 11:34:20,0.497s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:20,2018-04-02 11:34:22,2.000s,PASSED
setText,Firefox 57.0,,2018-04-02 11:34:22,2018-04-02 11:34:22,0.051s,PASSED
setText,Firefox 57.0,,2018-04-02 11:34:22,2018-04-02 11:34:22,0.032s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:22,2018-04-02 11:34:24,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:24,2018-04-02 11:34:24,0.585s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:24,2018-04-02 11:34:26,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:34:26,2018-04-02 11:34:26,0.148s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:26,2018-04-02 11:34:28,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:28,2018-04-02 11:34:29,0.504s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:29,2018-04-02 11:34:31,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:34:31,2018-04-02 11:34:31,0.133s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:31,2018-04-02 11:34:32,0.491s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:32,2018-04-02 11:34:34,2.001s,PASSED
setText,Firefox 57.0,,2018-04-02 11:34:34,2018-04-02 11:34:34,0.036s,PASSED
setText,Firefox 57.0,,2018-04-02 11:34:34,2018-04-02 11:34:34,0.047s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:34,2018-04-02 11:34:36,2.001s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:36,2018-04-02 11:34:36,0.561s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:36,2018-04-02 11:34:38,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:34:38,2018-04-02 11:34:38,0.132s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:38,2018-04-02 11:34:40,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:40,2018-04-02 11:34:41,0.499s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:41,2018-04-02 11:34:43,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:34:43,2018-04-02 11:34:43,0.131s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:43,2018-04-02 11:34:43,0.506s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:43,2018-04-02 11:34:45,2.001s,PASSED
setText,Firefox 57.0,,2018-04-02 11:34:45,2018-04-02 11:34:46,0.114s,PASSED
setText,Firefox 57.0,,2018-04-02 11:34:46,2018-04-02 11:34:46,0.033s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:46,2018-04-02 11:34:48,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:48,2018-04-02 11:34:48,0.797s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:48,2018-04-02 11:34:50,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-04-02 11:34:50,2018-04-02 11:34:52,1.606s,PASSED
delay,Firefox 57.0,,2018-04-02 11:34:52,2018-04-02 11:34:54,2.000s,PASSED
click,Firefox 57.0,,2018-04-02 11:34:54,2018-04-02 11:34:55,0.502s,PASSED
