Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mouseOver,Firefox 57.0,,2018-03-30 10:11:41,2018-03-30 10:11:41,0.117s,PASSED
click,Firefox 57.0,,2018-03-30 10:11:41,2018-03-30 10:11:41,0.495s,PASSED
delay,Firefox 57.0,,2018-03-30 10:11:41,2018-03-30 10:11:43,2.000s,PASSED
setText,Firefox 57.0,,2018-03-30 10:11:43,2018-03-30 10:11:44,0.036s,PASSED
setText,Firefox 57.0,,2018-03-30 10:11:44,2018-03-30 10:11:44,0.048s,PASSED
delay,Firefox 57.0,,2018-03-30 10:11:44,2018-03-30 10:11:46,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:11:46,2018-03-30 10:11:46,0.543s,PASSED
delay,Firefox 57.0,,2018-03-30 10:11:46,2018-03-30 10:11:48,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:11:48,2018-03-30 10:11:48,0.151s,PASSED
delay,Firefox 57.0,,2018-03-30 10:11:48,2018-03-30 10:11:50,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:11:50,2018-03-30 10:11:51,0.619s,PASSED
delay,Firefox 57.0,,2018-03-30 10:11:51,2018-03-30 10:11:53,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:11:53,2018-03-30 10:11:53,0.150s,PASSED
click,Firefox 57.0,,2018-03-30 10:11:53,2018-03-30 10:11:54,0.495s,PASSED
delay,Firefox 57.0,,2018-03-30 10:11:54,2018-03-30 10:11:56,2.000s,PASSED
setText,Firefox 57.0,,2018-03-30 10:11:56,2018-03-30 10:11:56,0.053s,PASSED
setText,Firefox 57.0,,2018-03-30 10:11:56,2018-03-30 10:11:56,0.031s,PASSED
delay,Firefox 57.0,,2018-03-30 10:11:56,2018-03-30 10:11:58,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:11:58,2018-03-30 10:11:58,0.626s,PASSED
delay,Firefox 57.0,,2018-03-30 10:11:58,2018-03-30 10:12:00,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:12:00,2018-03-30 10:12:00,0.123s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:00,2018-03-30 10:12:02,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:02,2018-03-30 10:12:03,0.768s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:03,2018-03-30 10:12:05,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:12:05,2018-03-30 10:12:05,0.133s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:05,2018-03-30 10:12:06,0.501s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:06,2018-03-30 10:12:08,2.002s,PASSED
setText,Firefox 57.0,,2018-03-30 10:12:08,2018-03-30 10:12:08,0.050s,PASSED
setText,Firefox 57.0,,2018-03-30 10:12:08,2018-03-30 10:12:08,0.051s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:08,2018-03-30 10:12:10,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:10,2018-03-30 10:12:11,1.083s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:11,2018-03-30 10:12:13,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:12:13,2018-03-30 10:12:13,0.133s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:13,2018-03-30 10:12:15,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:15,2018-03-30 10:12:16,0.486s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:16,2018-03-30 10:12:18,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:12:18,2018-03-30 10:12:18,0.133s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:18,2018-03-30 10:12:18,0.495s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:18,2018-03-30 10:12:20,2.001s,PASSED
setText,Firefox 57.0,,2018-03-30 10:12:20,2018-03-30 10:12:21,0.294s,PASSED
setText,Firefox 57.0,,2018-03-30 10:12:21,2018-03-30 10:12:21,0.048s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:21,2018-03-30 10:12:23,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:23,2018-03-30 10:12:23,0.577s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:23,2018-03-30 10:12:25,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:12:25,2018-03-30 10:12:26,0.382s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:26,2018-03-30 10:12:28,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:28,2018-03-30 10:12:28,0.493s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:28,2018-03-30 10:12:30,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:12:30,2018-03-30 10:12:30,0.133s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:30,2018-03-30 10:12:31,0.496s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:31,2018-03-30 10:12:33,2.001s,PASSED
setText,Firefox 57.0,,2018-03-30 10:12:33,2018-03-30 10:12:33,0.051s,PASSED
setText,Firefox 57.0,,2018-03-30 10:12:33,2018-03-30 10:12:33,0.032s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:33,2018-03-30 10:12:35,2.016s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:35,2018-03-30 10:12:35,0.555s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:35,2018-03-30 10:12:37,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:12:37,2018-03-30 10:12:38,0.416s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:38,2018-03-30 10:12:40,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:40,2018-03-30 10:12:40,0.498s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:40,2018-03-30 10:12:42,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:12:42,2018-03-30 10:12:42,0.117s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:42,2018-03-30 10:12:43,0.493s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:43,2018-03-30 10:12:45,2.000s,PASSED
setText,Firefox 57.0,,2018-03-30 10:12:45,2018-03-30 10:12:45,0.051s,PASSED
setText,Firefox 57.0,,2018-03-30 10:12:45,2018-03-30 10:12:45,0.049s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:45,2018-03-30 10:12:47,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:47,2018-03-30 10:12:48,0.595s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:48,2018-03-30 10:12:50,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:12:50,2018-03-30 10:12:50,0.458s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:50,2018-03-30 10:12:52,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:52,2018-03-30 10:12:52,0.493s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:52,2018-03-30 10:12:54,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:12:54,2018-03-30 10:12:55,0.478s,PASSED
click,Firefox 57.0,,2018-03-30 10:12:55,2018-03-30 10:12:55,0.493s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:55,2018-03-30 10:12:57,2.002s,PASSED
setText,Firefox 57.0,,2018-03-30 10:12:57,2018-03-30 10:12:57,0.054s,PASSED
setText,Firefox 57.0,,2018-03-30 10:12:57,2018-03-30 10:12:58,0.032s,PASSED
delay,Firefox 57.0,,2018-03-30 10:12:58,2018-03-30 10:13:00,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:00,2018-03-30 10:13:00,0.549s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:00,2018-03-30 10:13:02,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:13:02,2018-03-30 10:13:02,0.117s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:02,2018-03-30 10:13:04,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:04,2018-03-30 10:13:05,0.922s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:05,2018-03-30 10:13:07,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:13:07,2018-03-30 10:13:07,0.132s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:07,2018-03-30 10:13:08,0.497s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:08,2018-03-30 10:13:10,2.001s,PASSED
setText,Firefox 57.0,,2018-03-30 10:13:10,2018-03-30 10:13:10,0.059s,PASSED
setText,Firefox 57.0,,2018-03-30 10:13:10,2018-03-30 10:13:10,0.050s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:10,2018-03-30 10:13:12,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:12,2018-03-30 10:13:12,0.557s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:12,2018-03-30 10:13:14,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:13:14,2018-03-30 10:13:15,0.117s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:15,2018-03-30 10:13:17,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:17,2018-03-30 10:13:17,0.471s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:17,2018-03-30 10:13:19,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:13:19,2018-03-30 10:13:19,0.136s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:19,2018-03-30 10:13:20,0.507s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:20,2018-03-30 10:13:22,2.001s,PASSED
setText,Firefox 57.0,,2018-03-30 10:13:22,2018-03-30 10:13:22,0.067s,PASSED
setText,Firefox 57.0,,2018-03-30 10:13:22,2018-03-30 10:13:22,0.048s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:22,2018-03-30 10:13:24,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:24,2018-03-30 10:13:24,0.559s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:24,2018-03-30 10:13:26,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:13:26,2018-03-30 10:13:26,0.132s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:26,2018-03-30 10:13:28,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:28,2018-03-30 10:13:29,0.476s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:29,2018-03-30 10:13:31,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:13:31,2018-03-30 10:13:31,0.133s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:31,2018-03-30 10:13:32,0.468s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:32,2018-03-30 10:13:34,2.001s,PASSED
setText,Firefox 57.0,,2018-03-30 10:13:34,2018-03-30 10:13:34,0.148s,PASSED
setText,Firefox 57.0,,2018-03-30 10:13:34,2018-03-30 10:13:34,0.049s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:34,2018-03-30 10:13:36,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:36,2018-03-30 10:13:36,0.566s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:36,2018-03-30 10:13:38,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:13:38,2018-03-30 10:13:38,0.117s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:38,2018-03-30 10:13:40,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:40,2018-03-30 10:13:41,0.490s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:41,2018-03-30 10:13:43,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:13:43,2018-03-30 10:13:43,0.117s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:43,2018-03-30 10:13:44,0.474s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:44,2018-03-30 10:13:46,2.000s,PASSED
setText,Firefox 57.0,,2018-03-30 10:13:46,2018-03-30 10:13:46,0.035s,PASSED
setText,Firefox 57.0,,2018-03-30 10:13:46,2018-03-30 10:13:46,0.048s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:46,2018-03-30 10:13:48,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:48,2018-03-30 10:13:48,0.556s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:48,2018-03-30 10:13:50,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:13:50,2018-03-30 10:13:50,0.133s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:50,2018-03-30 10:13:52,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:52,2018-03-30 10:13:53,0.503s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:53,2018-03-30 10:13:55,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:13:55,2018-03-30 10:13:55,0.132s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:55,2018-03-30 10:13:55,0.483s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:55,2018-03-30 10:13:57,2.001s,PASSED
setText,Firefox 57.0,,2018-03-30 10:13:57,2018-03-30 10:13:57,0.035s,PASSED
setText,Firefox 57.0,,2018-03-30 10:13:57,2018-03-30 10:13:57,0.048s,PASSED
delay,Firefox 57.0,,2018-03-30 10:13:57,2018-03-30 10:13:59,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:13:59,2018-03-30 10:14:00,0.540s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:00,2018-03-30 10:14:02,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:14:02,2018-03-30 10:14:02,0.131s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:02,2018-03-30 10:14:04,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:04,2018-03-30 10:14:05,0.495s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:05,2018-03-30 10:14:07,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:14:07,2018-03-30 10:14:07,0.133s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:07,2018-03-30 10:14:07,0.492s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:07,2018-03-30 10:14:09,2.001s,PASSED
setText,Firefox 57.0,,2018-03-30 10:14:09,2018-03-30 10:14:09,0.115s,PASSED
setText,Firefox 57.0,,2018-03-30 10:14:09,2018-03-30 10:14:09,0.064s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:09,2018-03-30 10:14:11,2.002s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:11,2018-03-30 10:14:12,0.576s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:12,2018-03-30 10:14:14,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:14:14,2018-03-30 10:14:14,0.133s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:14,2018-03-30 10:14:16,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:16,2018-03-30 10:14:17,0.471s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:17,2018-03-30 10:14:19,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:14:19,2018-03-30 10:14:19,0.133s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:19,2018-03-30 10:14:19,0.484s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:19,2018-03-30 10:14:21,2.000s,PASSED
setText,Firefox 57.0,,2018-03-30 10:14:21,2018-03-30 10:14:21,0.153s,PASSED
setText,Firefox 57.0,,2018-03-30 10:14:21,2018-03-30 10:14:21,0.032s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:21,2018-03-30 10:14:23,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:23,2018-03-30 10:14:24,0.561s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:24,2018-03-30 10:14:26,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:14:26,2018-03-30 10:14:26,0.132s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:26,2018-03-30 10:14:28,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:28,2018-03-30 10:14:29,0.520s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:29,2018-03-30 10:14:31,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:14:31,2018-03-30 10:14:31,0.141s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:31,2018-03-30 10:14:31,0.490s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:31,2018-03-30 10:14:33,2.001s,PASSED
setText,Firefox 57.0,,2018-03-30 10:14:33,2018-03-30 10:14:33,0.051s,PASSED
setText,Firefox 57.0,,2018-03-30 10:14:33,2018-03-30 10:14:33,0.032s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:33,2018-03-30 10:14:35,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:35,2018-03-30 10:14:36,0.542s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:36,2018-03-30 10:14:38,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:14:38,2018-03-30 10:14:38,0.148s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:38,2018-03-30 10:14:40,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:40,2018-03-30 10:14:41,0.519s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:41,2018-03-30 10:14:43,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:14:43,2018-03-30 10:14:43,0.133s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:43,2018-03-30 10:14:43,0.491s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:43,2018-03-30 10:14:45,2.000s,PASSED
setText,Firefox 57.0,,2018-03-30 10:14:45,2018-03-30 10:14:45,0.051s,PASSED
setText,Firefox 57.0,,2018-03-30 10:14:45,2018-03-30 10:14:45,0.032s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:45,2018-03-30 10:14:47,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:47,2018-03-30 10:14:48,0.558s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:48,2018-03-30 10:14:50,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:14:50,2018-03-30 10:14:50,0.133s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:50,2018-03-30 10:14:52,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:52,2018-03-30 10:14:52,0.497s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:52,2018-03-30 10:14:54,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:14:54,2018-03-30 10:14:55,0.133s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:55,2018-03-30 10:14:55,0.492s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:55,2018-03-30 10:14:57,2.000s,PASSED
setText,Firefox 57.0,,2018-03-30 10:14:57,2018-03-30 10:14:57,0.035s,PASSED
setText,Firefox 57.0,,2018-03-30 10:14:57,2018-03-30 10:14:57,0.064s,PASSED
delay,Firefox 57.0,,2018-03-30 10:14:57,2018-03-30 10:14:59,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:14:59,2018-03-30 10:15:00,0.584s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:00,2018-03-30 10:15:02,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:15:02,2018-03-30 10:15:02,0.133s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:02,2018-03-30 10:15:04,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:15:04,2018-03-30 10:15:04,0.483s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:04,2018-03-30 10:15:06,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:15:06,2018-03-30 10:15:07,0.131s,PASSED
click,Firefox 57.0,,2018-03-30 10:15:07,2018-03-30 10:15:07,0.499s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:07,2018-03-30 10:15:09,2.001s,PASSED
setText,Firefox 57.0,,2018-03-30 10:15:09,2018-03-30 10:15:09,0.051s,PASSED
setText,Firefox 57.0,,2018-03-30 10:15:09,2018-03-30 10:15:09,0.064s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:09,2018-03-30 10:15:11,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:15:11,2018-03-30 10:15:12,0.569s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:12,2018-03-30 10:15:14,2.002s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:15:14,2018-03-30 10:15:14,0.135s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:14,2018-03-30 10:15:16,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:15:16,2018-03-30 10:15:16,0.487s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:16,2018-03-30 10:15:18,2.000s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:15:18,2018-03-30 10:15:18,0.133s,PASSED
click,Firefox 57.0,,2018-03-30 10:15:18,2018-03-30 10:15:19,0.498s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:19,2018-03-30 10:15:21,2.000s,PASSED
setText,Firefox 57.0,,2018-03-30 10:15:21,2018-03-30 10:15:21,0.051s,PASSED
setText,Firefox 57.0,,2018-03-30 10:15:21,2018-03-30 10:15:21,0.032s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:21,2018-03-30 10:15:23,2.000s,PASSED
click,Firefox 57.0,,2018-03-30 10:15:23,2018-03-30 10:15:24,1.336s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:24,2018-03-30 10:15:26,2.001s,PASSED
mouseOver,Firefox 57.0,,2018-03-30 10:15:26,2018-03-30 10:15:27,0.134s,PASSED
delay,Firefox 57.0,,2018-03-30 10:15:27,2018-03-30 10:15:29,2.001s,PASSED
click,Firefox 57.0,,2018-03-30 10:15:29,2018-03-30 10:15:29,0.480s,PASSED
