Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
maximizeWindow,Chrome 66.0.3359.139,,2018-05-03 15:23:04,2018-05-03 15:23:04,0.001s,NOT_RUN
callTestCase,Chrome 66.0.3359.139,,2018-05-03 15:23:04,2018-05-03 15:23:04,0.001s,NOT_RUN
comment,Chrome 66.0.3359.139,,2018-05-03 15:23:04,2018-05-03 15:23:04,0.001s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:23:04,2018-05-03 15:23:10,6.059s,PASSED
comment,Chrome 66.0.3359.139,,2018-05-03 15:23:10,2018-05-03 15:23:10,0.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:23:10,2018-05-03 15:23:15,5.349s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:23:15,2018-05-03 15:23:19,4.078s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:23:19,2018-05-03 15:23:24,4.077s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:23:24,2018-05-03 15:23:28,4.080s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:23:28,2018-05-03 15:23:32,4.071s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:23:32,2018-05-03 15:23:38,6.040s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:23:38,2018-05-03 15:23:42,4.446s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:23:42,2018-05-03 15:23:48,6.035s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:23:48,2018-05-03 15:23:53,4.394s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:23:53,2018-05-03 15:23:59,6.040s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:23:59,2018-05-03 15:24:03,4.437s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:24:03,2018-05-03 15:24:09,6.041s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:24:09,2018-05-03 15:24:15,6.041s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:24:15,2018-05-03 15:24:20,4.574s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:24:20,2018-05-03 15:24:26,6.039s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:24:26,2018-05-03 15:24:32,6.040s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:24:32,2018-05-03 15:24:36,4.576s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:24:36,2018-05-03 15:24:42,6.034s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:24:42,2018-05-03 15:24:48,6.036s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:24:48,2018-05-03 15:24:54,5.893s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:24:54,2018-05-03 15:25:00,6.040s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:25:00,2018-05-03 15:25:06,6.038s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:25:06,2018-05-03 15:25:11,4.457s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:25:11,2018-05-03 15:25:17,6.040s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:25:17,2018-05-03 15:25:23,6.038s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:25:23,2018-05-03 15:25:27,4.514s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:25:27,2018-05-03 15:25:33,6.039s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:25:33,2018-05-03 15:25:40,6.040s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:25:40,2018-05-03 15:25:44,4.500s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:25:44,2018-05-03 15:25:50,6.039s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:25:50,2018-05-03 15:25:56,6.039s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:25:56,2018-05-03 15:26:26,30.118s,FAILED
,,,,,,
Test Cases/Logging Out,Chrome 66.0.3359.139,Logging out of the US Lead Gen Reporting Tool,2018-05-03 15:26:26,2018-05-03 15:26:38,11.565s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-03 15:26:26,2018-05-03 15:26:26,0.001s,NOT_RUN
navigateToUrl,Chrome 66.0.3359.139,,2018-05-03 15:26:26,2018-05-03 15:26:26,0.000s,NOT_RUN
maximizeWindow,Chrome 66.0.3359.139,,2018-05-03 15:26:26,2018-05-03 15:26:26,0.001s,NOT_RUN
callTestCase,Chrome 66.0.3359.139,,2018-05-03 15:26:26,2018-05-03 15:26:26,0.000s,NOT_RUN
comment,Chrome 66.0.3359.139,,2018-05-03 15:26:26,2018-05-03 15:26:26,0.001s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 15:26:26,2018-05-03 15:26:32,6.045s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-03 15:26:32,2018-05-03 15:26:33,1.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 15:26:33,2018-05-03 15:26:38,4.430s,PASSED
