Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 66.0.3359.139,,2018-05-03 12:48:06,2018-05-03 12:48:14,8.091s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:48:14,2018-05-03 12:48:24,9.775s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 12:48:24,2018-05-03 12:48:35,11.041s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:48:35,2018-05-03 12:48:44,9.662s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 12:48:44,2018-05-03 12:48:56,11.041s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:48:56,2018-05-03 12:49:05,9.678s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 12:49:05,2018-05-03 12:49:13,8.114s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 12:49:13,2018-05-03 12:49:21,8.094s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:49:21,2018-05-03 12:49:31,9.680s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 12:49:31,2018-05-03 12:49:42,11.043s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:49:42,2018-05-03 12:49:52,9.679s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 12:49:52,2018-05-03 12:50:03,11.040s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:50:03,2018-05-03 12:50:13,9.689s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 12:50:13,2018-05-03 12:50:21,8.111s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 12:50:21,2018-05-03 12:50:29,8.090s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:50:29,2018-05-03 12:50:38,9.685s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 12:50:38,2018-05-03 12:50:49,11.041s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:50:49,2018-05-03 12:50:59,9.673s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 12:50:59,2018-05-03 12:51:10,11.041s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:51:10,2018-05-03 12:51:20,9.690s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 12:51:20,2018-05-03 12:51:28,8.108s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 12:51:28,2018-05-03 12:51:36,8.090s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:51:36,2018-05-03 12:51:46,9.727s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 12:51:46,2018-05-03 12:51:57,11.041s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:51:57,2018-05-03 12:52:06,9.660s,PASSED
,,,,,,
Test Cases/Browser Start,Chrome 66.0.3359.139,,2018-05-03 12:52:06,2018-05-03 12:52:27,20.275s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-03 12:52:07,2018-05-03 12:52:15,8.496s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-03 12:52:15,2018-05-03 12:52:18,3.116s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-03 12:52:18,2018-05-03 12:52:22,3.542s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-03 12:52:22,2018-05-03 12:52:27,5.031s,PASSED
comment,Chrome 66.0.3359.139,,2018-05-03 12:52:27,2018-05-03 12:52:27,0.004s,PASSED
,,,,,,
Test Cases/Logging In,Chrome 66.0.3359.139,Test logging in to the US Reporting Tool,2018-05-03 12:52:27,2018-05-03 12:53:07,40.666s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-03 12:52:27,2018-05-03 12:52:27,0.001s,NOT_RUN
delay,Chrome 66.0.3359.139,,2018-05-03 12:52:27,2018-05-03 12:52:27,0.000s,NOT_RUN
maximizeWindow,Chrome 66.0.3359.139,,2018-05-03 12:52:27,2018-05-03 12:52:27,0.000s,NOT_RUN
navigateToUrl,Chrome 66.0.3359.139,,2018-05-03 12:52:27,2018-05-03 12:52:27,0.001s,NOT_RUN
comment,Chrome 66.0.3359.139,,2018-05-03 12:52:27,2018-05-03 12:52:27,0.000s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-03 12:52:27,2018-05-03 12:52:29,2.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:52:29,2018-05-03 12:52:39,10.059s,PASSED
comment,Chrome 66.0.3359.139,,2018-05-03 12:52:39,2018-05-03 12:52:39,0.000s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 12:52:39,2018-05-03 12:52:47,8.112s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-03 12:52:47,2018-05-03 12:52:48,1.000s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 12:52:48,2018-05-03 12:52:56,8.092s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-03 12:52:56,2018-05-03 12:52:57,1.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:52:57,2018-05-03 12:53:07,10.313s,PASSED
,,,,,,
Test Cases/Regression - Button Pushes,Chrome 66.0.3359.139,This test will just push each button in the website.,2018-05-03 12:53:07,2018-05-03 12:53:08,0.364s,ERROR
,,,,,,
Test Cases/Logging Out,Chrome 66.0.3359.139,Logging out of the US Lead Gen Reporting Tool,2018-05-03 12:53:08,2018-05-03 12:53:30,22.329s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-03 12:53:08,2018-05-03 12:53:08,0.000s,NOT_RUN
navigateToUrl,Chrome 66.0.3359.139,,2018-05-03 12:53:08,2018-05-03 12:53:08,0.000s,NOT_RUN
maximizeWindow,Chrome 66.0.3359.139,,2018-05-03 12:53:08,2018-05-03 12:53:08,0.000s,NOT_RUN
callTestCase,Chrome 66.0.3359.139,,2018-05-03 12:53:08,2018-05-03 12:53:08,0.000s,NOT_RUN
comment,Chrome 66.0.3359.139,,2018-05-03 12:53:08,2018-05-03 12:53:08,0.000s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 12:53:08,2018-05-03 12:53:19,11.055s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-03 12:53:19,2018-05-03 12:53:20,1.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 12:53:20,2018-05-03 12:53:30,10.188s,PASSED
