Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:07:11,2018-05-03 13:07:22,11.042s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:07:22,2018-05-03 13:07:32,9.644s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:07:32,2018-05-03 13:07:43,11.043s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:07:43,2018-05-03 13:07:53,9.644s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:07:53,2018-05-03 13:08:01,8.115s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:08:01,2018-05-03 13:08:09,8.089s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:08:09,2018-05-03 13:08:18,9.681s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:08:18,2018-05-03 13:08:29,11.044s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:08:29,2018-05-03 13:08:39,9.642s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:08:39,2018-05-03 13:08:50,11.041s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:08:50,2018-05-03 13:09:00,9.655s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:09:00,2018-05-03 13:09:08,8.112s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:09:08,2018-05-03 13:09:16,8.095s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:09:16,2018-05-03 13:09:26,9.712s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:09:26,2018-05-03 13:09:37,11.041s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:09:37,2018-05-03 13:09:46,9.651s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:09:46,2018-05-03 13:09:57,11.042s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:09:57,2018-05-03 13:10:07,9.654s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:10:07,2018-05-03 13:10:15,8.115s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:10:15,2018-05-03 13:10:23,8.094s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:10:23,2018-05-03 13:10:33,9.910s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:10:33,2018-05-03 13:10:44,11.042s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:10:44,2018-05-03 13:10:54,9.811s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:10:54,2018-05-03 13:11:05,11.039s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:11:05,2018-05-03 13:11:15,9.919s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:11:15,2018-05-03 13:11:23,8.115s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:11:23,2018-05-03 13:11:31,8.095s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:11:31,2018-05-03 13:11:41,9.752s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:11:41,2018-05-03 13:11:52,11.042s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:11:52,2018-05-03 13:12:02,9.726s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:12:02,2018-05-03 13:12:13,11.046s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:12:13,2018-05-03 13:12:23,9.755s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:12:23,2018-05-03 13:12:31,8.113s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:12:31,2018-05-03 13:12:39,8.092s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:12:39,2018-05-03 13:12:48,9.696s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:12:48,2018-05-03 13:12:59,11.045s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:12:59,2018-05-03 13:13:09,9.640s,PASSED
,,,,,,
Test Cases/Browser Start,Chrome 66.0.3359.139,,2018-05-03 13:13:09,2018-05-03 13:13:29,19.727s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-03 13:13:09,2018-05-03 13:13:18,8.541s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-03 13:13:18,2018-05-03 13:13:21,3.114s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-03 13:13:21,2018-05-03 13:13:24,2.971s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-03 13:13:24,2018-05-03 13:13:29,5.019s,PASSED
comment,Chrome 66.0.3359.139,,2018-05-03 13:13:29,2018-05-03 13:13:29,0.003s,PASSED
,,,,,,
Test Cases/Logging In,Chrome 66.0.3359.139,Test logging in to the US Reporting Tool,2018-05-03 13:13:29,2018-05-03 13:13:58,29.092s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-03 13:13:29,2018-05-03 13:13:29,0.000s,NOT_RUN
delay,Chrome 66.0.3359.139,,2018-05-03 13:13:29,2018-05-03 13:13:29,0.000s,NOT_RUN
maximizeWindow,Chrome 66.0.3359.139,,2018-05-03 13:13:29,2018-05-03 13:13:29,0.000s,NOT_RUN
navigateToUrl,Chrome 66.0.3359.139,,2018-05-03 13:13:29,2018-05-03 13:13:29,0.000s,NOT_RUN
comment,Chrome 66.0.3359.139,,2018-05-03 13:13:29,2018-05-03 13:13:29,0.000s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-03 13:13:29,2018-05-03 13:13:31,2.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:13:31,2018-05-03 13:13:35,4.402s,PASSED
comment,Chrome 66.0.3359.139,,2018-05-03 13:13:35,2018-05-03 13:13:35,0.001s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:13:35,2018-05-03 13:13:43,8.116s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-03 13:13:43,2018-05-03 13:13:44,1.000s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-03 13:13:44,2018-05-03 13:13:53,8.094s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-03 13:13:53,2018-05-03 13:13:54,1.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-03 13:13:54,2018-05-03 13:13:58,4.395s,PASSED
,,,,,,
Test Cases/Regression-Button Pushes,Chrome 66.0.3359.139,,2018-05-03 13:13:58,2018-05-03 13:19:05,5m - 7.277s,FAILED
callTestCase,Chrome 66.0.3359.139,,2018-05-03 13:13:58,2018-05-03 13:19:05,5m - 7.113s,FAILED
,,,,,,
Test Cases/Logging Out,Chrome 66.0.3359.139,Logging out of the US Lead Gen Reporting Tool,2018-05-03 13:19:05,2018-05-03 13:19:35,30.196s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-03 13:19:05,2018-05-03 13:19:05,0.001s,NOT_RUN
navigateToUrl,Chrome 66.0.3359.139,,2018-05-03 13:19:05,2018-05-03 13:19:05,0.000s,NOT_RUN
maximizeWindow,Chrome 66.0.3359.139,,2018-05-03 13:19:05,2018-05-03 13:19:05,0.001s,NOT_RUN
callTestCase,Chrome 66.0.3359.139,,2018-05-03 13:19:05,2018-05-03 13:19:05,0.000s,NOT_RUN
comment,Chrome 66.0.3359.139,,2018-05-03 13:19:05,2018-05-03 13:19:05,0.001s,PASSED
mouseOver,Chrome 66.0.3359.139,,2018-05-03 13:19:05,2018-05-03 13:19:35,30.110s,FAILED
