Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:47:25,2018-03-30 09:47:25,0.038s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:25,2018-03-30 09:47:27,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:47:27,2018-03-30 09:47:27,0.806s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:27,2018-03-30 09:47:29,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:47:29,2018-03-30 09:47:29,0.037s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:47:29,2018-03-30 09:47:31,1.160s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:31,2018-03-30 09:47:33,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:47:33,2018-03-30 09:47:33,0.159s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:47:33,2018-03-30 09:47:33,0.087s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:33,2018-03-30 09:47:35,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:47:35,2018-03-30 09:47:35,0.363s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:35,2018-03-30 09:47:37,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:47:37,2018-03-30 09:47:37,0.038s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:37,2018-03-30 09:47:39,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:47:39,2018-03-30 09:47:40,0.322s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:40,2018-03-30 09:47:42,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:47:42,2018-03-30 09:47:42,0.067s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:47:42,2018-03-30 09:47:43,1.554s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:43,2018-03-30 09:47:45,2.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:47:45,2018-03-30 09:47:45,0.116s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:47:45,2018-03-30 09:47:45,0.085s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:45,2018-03-30 09:47:47,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:47:47,2018-03-30 09:47:48,0.882s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:48,2018-03-30 09:47:50,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:47:50,2018-03-30 09:47:50,0.068s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:50,2018-03-30 09:47:52,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:47:52,2018-03-30 09:47:53,0.621s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:53,2018-03-30 09:47:55,2.005s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:47:55,2018-03-30 09:47:55,0.037s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:47:55,2018-03-30 09:47:56,0.595s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:56,2018-03-30 09:47:58,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:47:58,2018-03-30 09:47:58,0.144s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:47:58,2018-03-30 09:47:58,0.083s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:47:58,2018-03-30 09:48:00,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:00,2018-03-30 09:48:02,1.869s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:02,2018-03-30 09:48:04,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:48:04,2018-03-30 09:48:04,0.038s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:04,2018-03-30 09:48:06,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:06,2018-03-30 09:48:06,0.321s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:06,2018-03-30 09:48:08,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:48:08,2018-03-30 09:48:08,0.066s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:08,2018-03-30 09:48:09,0.824s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:09,2018-03-30 09:48:11,2.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:48:11,2018-03-30 09:48:11,0.149s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:48:11,2018-03-30 09:48:11,0.086s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:11,2018-03-30 09:48:13,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:13,2018-03-30 09:48:17,3.924s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:17,2018-03-30 09:48:19,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:48:19,2018-03-30 09:48:19,0.069s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:19,2018-03-30 09:48:21,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:21,2018-03-30 09:48:22,0.915s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:22,2018-03-30 09:48:24,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:48:24,2018-03-30 09:48:24,0.049s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:24,2018-03-30 09:48:25,1.148s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:25,2018-03-30 09:48:27,2.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:48:27,2018-03-30 09:48:27,0.146s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:48:27,2018-03-30 09:48:28,0.084s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:28,2018-03-30 09:48:30,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:30,2018-03-30 09:48:34,3.996s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:34,2018-03-30 09:48:36,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:48:36,2018-03-30 09:48:36,0.069s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:36,2018-03-30 09:48:38,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:38,2018-03-30 09:48:38,0.833s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:38,2018-03-30 09:48:40,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:48:40,2018-03-30 09:48:41,0.068s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:41,2018-03-30 09:48:44,3.530s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:44,2018-03-30 09:48:46,2.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:48:46,2018-03-30 09:48:46,0.146s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:48:46,2018-03-30 09:48:46,0.079s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:46,2018-03-30 09:48:48,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:48,2018-03-30 09:48:50,1.274s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:50,2018-03-30 09:48:52,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:48:52,2018-03-30 09:48:52,0.067s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:52,2018-03-30 09:48:54,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:54,2018-03-30 09:48:55,1.509s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:48:55,2018-03-30 09:48:57,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:48:57,2018-03-30 09:48:57,0.067s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:48:57,2018-03-30 09:49:01,3.349s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:01,2018-03-30 09:49:03,2.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:49:03,2018-03-30 09:49:03,0.146s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:49:03,2018-03-30 09:49:03,0.083s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:03,2018-03-30 09:49:05,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:05,2018-03-30 09:49:06,0.739s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:06,2018-03-30 09:49:08,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:49:08,2018-03-30 09:49:08,0.067s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:08,2018-03-30 09:49:10,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:10,2018-03-30 09:49:11,1.399s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:11,2018-03-30 09:49:13,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:49:13,2018-03-30 09:49:13,0.067s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:13,2018-03-30 09:49:14,0.878s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:14,2018-03-30 09:49:16,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:49:16,2018-03-30 09:49:16,0.161s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:49:16,2018-03-30 09:49:16,0.086s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:16,2018-03-30 09:49:18,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:18,2018-03-30 09:49:19,0.379s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:19,2018-03-30 09:49:21,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:49:21,2018-03-30 09:49:21,0.069s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:21,2018-03-30 09:49:23,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:23,2018-03-30 09:49:23,0.783s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:23,2018-03-30 09:49:25,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:49:25,2018-03-30 09:49:25,0.067s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:25,2018-03-30 09:49:29,3.873s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:29,2018-03-30 09:49:31,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:49:31,2018-03-30 09:49:31,0.141s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:49:31,2018-03-30 09:49:32,0.082s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:32,2018-03-30 09:49:34,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:34,2018-03-30 09:49:34,0.828s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:34,2018-03-30 09:49:36,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:49:36,2018-03-30 09:49:36,0.067s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:36,2018-03-30 09:49:38,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:38,2018-03-30 09:49:39,0.326s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:39,2018-03-30 09:49:41,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:49:41,2018-03-30 09:49:41,0.068s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:41,2018-03-30 09:49:42,0.889s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:42,2018-03-30 09:49:44,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:49:44,2018-03-30 09:49:44,0.145s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:49:44,2018-03-30 09:49:44,0.079s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:44,2018-03-30 09:49:46,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:46,2018-03-30 09:49:47,1.475s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:47,2018-03-30 09:49:49,2.002s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:49:49,2018-03-30 09:49:50,0.067s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:50,2018-03-30 09:49:52,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:49:52,2018-03-30 09:49:58,6.691s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:49:58,2018-03-30 09:50:00,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:50:00,2018-03-30 09:50:00,0.068s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:50:00,2018-03-30 09:58:29,8m - 28.320s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:29,2018-03-30 09:58:31,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:58:31,2018-03-30 09:58:31,0.145s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:58:31,2018-03-30 09:58:31,0.084s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:31,2018-03-30 09:58:33,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:58:33,2018-03-30 09:58:33,0.432s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:33,2018-03-30 09:58:35,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:58:35,2018-03-30 09:58:35,0.069s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:35,2018-03-30 09:58:37,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:58:37,2018-03-30 09:58:38,0.332s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:38,2018-03-30 09:58:40,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:58:40,2018-03-30 09:58:40,0.067s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:58:40,2018-03-30 09:58:40,0.311s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:40,2018-03-30 09:58:42,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:58:42,2018-03-30 09:58:42,0.146s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:58:42,2018-03-30 09:58:42,0.084s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:42,2018-03-30 09:58:44,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:58:44,2018-03-30 09:58:45,0.347s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:45,2018-03-30 09:58:47,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:58:47,2018-03-30 09:58:47,0.066s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:47,2018-03-30 09:58:49,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:58:49,2018-03-30 09:58:49,0.330s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:49,2018-03-30 09:58:51,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:58:51,2018-03-30 09:58:51,0.066s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:58:51,2018-03-30 09:58:51,0.300s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:51,2018-03-30 09:58:53,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:58:53,2018-03-30 09:58:54,0.163s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-30 09:58:54,2018-03-30 09:58:54,0.083s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:54,2018-03-30 09:58:56,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-30 09:58:56,2018-03-30 09:58:56,0.371s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-30 09:58:56,2018-03-30 09:58:58,2.002s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-30 09:58:58,2018-03-30 09:58:58,0.050s,PASSED
